Year,Member State,Region,Economic Size,Arable land (ha),Economic size N,Total Utilised Agricultural Area (ha)
2011,(IT) Italy,(282) Umbria,(3) 25 000  < 50 000 EUR,19.46,34.9,24.79
2011,(IT) Italy,(282) Umbria,(4) 50 000  < 100 000 EUR,34.42,68.8,42.37
2011,(IT) Italy,(282) Umbria,(5) 100 000  < 500 000 EUR,61.0,202.3,70.95
2011,(IT) Italy,(282) Umbria,(6) >= 500 000 EUR,85.64,1670.2,100.87
2011,(IT) Italy,(291) Lazio,(1) 2 000  < 8 000 EUR,1.52,6.4,2.97
2011,(IT) Italy,(291) Lazio,(2) 8 000  < 25 000 EUR,4.15,14.9,5.89
2011,(IT) Italy,(291) Lazio,(3) 25 000  < 50 000 EUR,6.63,37.3,11.59
2011,(IT) Italy,(291) Lazio,(4) 50 000  < 100 000 EUR,13.66,72.0,21.68
2011,(IT) Italy,(291) Lazio,(5) 100 000  < 500 000 EUR,37.12,204.7,47.52
2011,(IT) Italy,(291) Lazio,(6) >= 500 000 EUR,101.19,907.1,115.87
2011,(IT) Italy,(281) Marche,(1) 2 000  < 8 000 EUR,6.28,6.4,6.87
2011,(IT) Italy,(281) Marche,(2) 8 000  < 25 000 EUR,11.09,15.5,11.84
2011,(IT) Italy,(281) Marche,(3) 25 000  < 50 000 EUR,20.68,36.8,21.87
2011,(IT) Italy,(281) Marche,(4) 50 000  < 100 000 EUR,36.08,68.2,38.06
2011,(IT) Italy,(281) Marche,(5) 100 000  < 500 000 EUR,50.76,200.8,57.26
2011,(IT) Italy,(302) Campania,(1) 2 000  < 8 000 EUR,1.43,5.7,3.13
2011,(IT) Italy,(302) Campania,(2) 8 000  < 25 000 EUR,3.01,15.9,5.82
2011,(IT) Italy,(302) Campania,(3) 25 000  < 50 000 EUR,6.86,35.9,10.47
2011,(IT) Italy,(302) Campania,(4) 50 000  < 100 000 EUR,7.71,71.8,14.14
2011,(IT) Italy,(302) Campania,(5) 100 000  < 500 000 EUR,14.17,195.8,26.68
2011,(IT) Italy,(302) Campania,(6) >= 500 000 EUR,48.96,2128.2,58.53
2011,(IT) Italy,(303) Calabria,(1) 2 000  < 8 000 EUR,2.33,6.7,3.65
2011,(IT) Italy,(303) Calabria,(2) 8 000  < 25 000 EUR,2.52,16.3,5.53
2011,(IT) Italy,(303) Calabria,(3) 25 000  < 50 000 EUR,3.89,35.6,9.35
2011,(IT) Italy,(303) Calabria,(4) 50 000  < 100 000 EUR,8.96,69.9,21.91
2011,(IT) Italy,(303) Calabria,(5) 100 000  < 500 000 EUR,26.04,157.4,48.67
2011,(IT) Italy,(301) Molise,(1) 2 000  < 8 000 EUR,5.97,5.9,7.12
2011,(IT) Italy,(301) Molise,(2) 8 000  < 25 000 EUR,15.74,16.2,17.04
2011,(IT) Italy,(301) Molise,(3) 25 000  < 50 000 EUR,27.77,36.3,31.84
2011,(IT) Italy,(301) Molise,(4) 50 000  < 100 000 EUR,31.68,71.8,39.76
2011,(IT) Italy,(301) Molise,(5) 100 000  < 500 000 EUR,43.08,224.8,51.97
2011,(IT) Italy,(301) Molise,(6) >= 500 000 EUR,20.34,969.5,21.01
2011,(IT) Italy,(292) Abruzzo,(2) 8 000  < 25 000 EUR,5.41,16.8,7.2
2011,(IT) Italy,(292) Abruzzo,(3) 25 000  < 50 000 EUR,8.99,37.3,13.18
2011,(IT) Italy,(292) Abruzzo,(4) 50 000  < 100 000 EUR,12.19,70.2,18.0
2011,(IT) Italy,(292) Abruzzo,(5) 100 000  < 500 000 EUR,31.37,193.1,43.95
2011,(IT) Italy,(320) Sicilia,(1) 2 000  < 8 000 EUR,4.41,6.6,6.61
2011,(IT) Italy,(320) Sicilia,(2) 8 000  < 25 000 EUR,3.97,17.1,7.15
2011,(IT) Italy,(320) Sicilia,(3) 25 000  < 50 000 EUR,5.93,35.6,13.23
2011,(IT) Italy,(320) Sicilia,(4) 50 000  < 100 000 EUR,13.11,71.0,24.75
2011,(IT) Italy,(320) Sicilia,(5) 100 000  < 500 000 EUR,31.16,217.4,57.05
2011,(IT) Italy,(320) Sicilia,(6) >= 500 000 EUR,59.98,1598.3,128.6
2011,(IT) Italy,(312) Basilicata,(1) 2 000  < 8 000 EUR,7.35,6.300000000000002,9.15
2011,(IT) Italy,(312) Basilicata,(2) 8 000  < 25 000 EUR,17.4,17.0,24.16
2011,(IT) Italy,(312) Basilicata,(3) 25 000  < 50 000 EUR,28.4,36.3,42.77
2011,(IT) Italy,(312) Basilicata,(4) 50 000  < 100 000 EUR,36.99,71.10000000000001,56.12
2011,(IT) Italy,(312) Basilicata,(5) 100 000  < 500 000 EUR,60.59,185.5,99.44
2011,(IT) Italy,(330) Sardegna,(1) 2 000  < 8 000 EUR,3.12,5.300000000000001,5.29
2011,(IT) Italy,(330) Sardegna,(2) 8 000  < 25 000 EUR,8.26,16.7,16.78
2011,(IT) Italy,(330) Sardegna,(3) 25 000  < 50 000 EUR,14.91,37.7,32.98
2011,(IT) Italy,(330) Sardegna,(4) 50 000  < 100 000 EUR,21.17,71.8,57.4
2011,(IT) Italy,(330) Sardegna,(5) 100 000  < 500 000 EUR,62.55,186.7,109.67
2011,(IT) Italy,(311) Puglia,(1) 2 000  < 8 000 EUR,3.47,6.4,5.92
2011,(IT) Italy,(311) Puglia,(2) 8 000  < 25 000 EUR,4.68,16.9,8.6
2011,(IT) Italy,(311) Puglia,(3) 25 000  < 50 000 EUR,10.29,37.1,17.47
2011,(IT) Italy,(311) Puglia,(4) 50 000  < 100 000 EUR,15.26,72.0,26.45
2011,(IT) Italy,(311) Puglia,(5) 100 000  < 500 000 EUR,33.27,185.8,51.36
2012,(IT) Italy,(221) Valle d'Aosta,(2) 8 000  < 25 000 EUR,4.350000000000001,16.2,6.21
2012,(IT) Italy,(221) Valle d'Aosta,(3) 25 000  < 50 000 EUR,5.82,39.5,31.37
2012,(IT) Italy,(221) Valle d'Aosta,(4) 50 000  < 100 000 EUR,7.25,70.5,64.7
2012,(IT) Italy,(221) Valle d'Aosta,(5) 100 000  < 500 000 EUR,14.19,137.0,183.25
2012,(IT) Italy,(222) Piemonte,(1) 2 000  < 8 000 EUR,3.51,6.4,5.13
2012,(IT) Italy,(222) Piemonte,(2) 8 000  < 25 000 EUR,5.97,16.6,7.69
2012,(IT) Italy,(222) Piemonte,(3) 25 000  < 50 000 EUR,11.74,36.6,15.3
2012,(IT) Italy,(222) Piemonte,(4) 50 000  < 100 000 EUR,23.05,70.7,31.8
2012,(IT) Italy,(222) Piemonte,(5) 100 000  < 500 000 EUR,41.37,206.9,57.07
2012,(IT) Italy,(222) Piemonte,(6) >= 500 000 EUR,63.26,1444.3,86.35000000000001
2012,(IT) Italy,(241) Trentino,(2) 8 000  < 25 000 EUR,1.29,14.9,2.48
2012,(IT) Italy,(241) Trentino,(3) 25 000  < 50 000 EUR,1.57,36.5,4.77
2012,(IT) Italy,(241) Trentino,(4) 50 000  < 100 000 EUR,3.4,70.4,8.5
2012,(IT) Italy,(241) Trentino,(5) 100 000  < 500 000 EUR,14.69,153.7,36.1
2012,(IT) Italy,(243) Veneto,(1) 2 000  < 8 000 EUR,4.28,6.7,4.67
2012,(IT) Italy,(243) Veneto,(2) 8 000  < 25 000 EUR,6.91,16.5,7.31
2012,(IT) Italy,(243) Veneto,(3) 25 000  < 50 000 EUR,8.5,36.2,10.21
2012,(IT) Italy,(243) Veneto,(4) 50 000  < 100 000 EUR,10.78,72.10000000000001,13.82
2012,(IT) Italy,(243) Veneto,(5) 100 000  < 500 000 EUR,24.92,218.6,33.5
2012,(IT) Italy,(243) Veneto,(6) >= 500 000 EUR,54.43,1197.1,67.05
2012,(IT) Italy,(242) Alto Adige,(2) 8 000  < 25 000 EUR,5.34,19.1,6.02
2012,(IT) Italy,(242) Alto Adige,(3) 25 000  < 50 000 EUR,4.75,37.5,7.18
2012,(IT) Italy,(242) Alto Adige,(4) 50 000  < 100 000 EUR,11.05,68.0,13.92
2012,(IT) Italy,(242) Alto Adige,(5) 100 000  < 500 000 EUR,11.42,142.8,16.67
2012,(IT) Italy,(230) Lombardia,(2) 8 000  < 25 000 EUR,7.23,17.1,7.86
2012,(IT) Italy,(230) Lombardia,(3) 25 000  < 50 000 EUR,11.76,36.8,13.02
2012,(IT) Italy,(230) Lombardia,(4) 50 000  < 100 000 EUR,20.7,72.9,29.8
2012,(IT) Italy,(230) Lombardia,(5) 100 000  < 500 000 EUR,34.66,219.6,42.54
2012,(IT) Italy,(230) Lombardia,(6) >= 500 000 EUR,82.19,2073.8,82.85000000000001
2012,(IT) Italy,(260) EmiliaRomagna,(1) 2 000  < 8 000 EUR,4.56,5.7,4.62
2012,(IT) Italy,(260) Emilia-Romagna,(2) 8 000  < 25 000 EUR,7.33,16.1,8.1
2012,(IT) Italy,(260) Emilia-Romagna,(3) 25 000  < 50 000 EUR,13.3,37.2,14.74
2012,(IT) Italy,(260) Emilia-Romagna,(4) 50 000  < 100 000 EUR,17.02,73.4,21.13
2012,(IT) Italy,(260) Emilia-Romagna,(5) 100 000  < 500 000 EUR,37.48,223.4,46.06
2012,(IT) Italy,(260) Emilia-Romagna,(6) >= 500 000 EUR,102.6,1691.1,113.61
2012,(IT) Italy,(270) Toscana,(2) 8 000  < 25 000 EUR,9.36,16.3,11.72
2012,(IT) Italy,(270) Toscana,(3) 25 000  < 50 000 EUR,16.37,37.4,20.54
2012,(IT) Italy,(270) Toscana,(4) 50 000  < 100 000 EUR,20.96,71.9,26.22
2012,(IT) Italy,(270) Toscana,(5) 100 000  < 500 000 EUR,42.25,217.8,56.72
2012,(IT) Italy,(270) Toscana,(6) >= 500 000 EUR,70.36,870.4000000000001,141.65
2012,(IT) Italy,(244) FriuliVenezia Giulia,(1) 2 000  < 8 000 EUR,4.57,6.1,4.66
2012,(IT) Italy,(244) Friuli-Venezia Giulia,(2) 8 000  < 25 000 EUR,7.62,16.4,7.99
2012,(IT) Italy,(244) Friuli-Venezia Giulia,(3) 25 000  < 50 000 EUR,12.14,38.2,13.42
2012,(IT) Italy,(244) Friuli-Venezia Giulia,(4) 50 000  < 100 000 EUR,17.56,72.7,20.73
2012,(IT) Italy,(244) Friuli-Venezia Giulia,(5) 100 000  < 500 000 EUR,34.35,196.4,40.78
2012,(IT) Italy,(244) Friuli-Venezia Giulia,(6) >= 500 000 EUR,46.49,1409.0,74.24
2012,(IT) Italy,(250) Liguria,(1) 2 000  < 8 000 EUR,2.14,6.300000000000002,3.55
2012,(IT) Italy,(250) Liguria,(2) 8 000  < 25 000 EUR,5.33,13.7,6.45
2012,(IT) Italy,(250) Liguria,(3) 25 000  < 50 000 EUR,4.06,34.0,5.2
2012,(IT) Italy,(250) Liguria,(4) 50 000  < 100 000 EUR,4.07,69.9,5.41
2012,(IT) Italy,(250) Liguria,(5) 100 000  < 500 000 EUR,6.78,163.6,7.57
2012,(IT) Italy,(282) Umbria,(1) 2 000  < 8 000 EUR,4.81,6.800000000000002,7.21
2012,(IT) Italy,(282) Umbria,(2) 8 000  < 25 000 EUR,9.77,16.4,12.35
2012,(IT) Italy,(282) Umbria,(3) 25 000  < 50 000 EUR,21.38,36.1,25.51
2012,(IT) Italy,(282) Umbria,(4) 50 000  < 100 000 EUR,32.98,74.0,40.37
2012,(IT) Italy,(282) Umbria,(5) 100 000  < 500 000 EUR,59.05,195.6,69.74
2012,(IT) Italy,(282) Umbria,(6) >= 500 000 EUR,135.47,4803.900000000001,162.15
2012,(IT) Italy,(291) Lazio,(1) 2 000  < 8 000 EUR,1.98,6.4,3.24
2012,(IT) Italy,(291) Lazio,(2) 8 000  < 25 000 EUR,4.96,16.3,6.9
2012,(IT) Italy,(291) Lazio,(3) 25 000  < 50 000 EUR,8.92,36.3,13.52
2012,(IT) Italy,(291) Lazio,(4) 50 000  < 100 000 EUR,16.23,73.0,25.73
2012,(IT) Italy,(291) Lazio,(5) 100 000  < 500 000 EUR,32.75,205.3,45.53
2012,(IT) Italy,(291) Lazio,(6) >= 500 000 EUR,79.48,1190.0,90.55
2012,(IT) Italy,(281) Marche,(1) 2 000  < 8 000 EUR,6.52,6.5,6.85
2012,(IT) Italy,(281) Marche,(2) 8 000  < 25 000 EUR,10.9,15.1,11.7
2012,(IT) Italy,(281) Marche,(3) 25 000  < 50 000 EUR,26.56,35.6,27.31
2012,(IT) Italy,(281) Marche,(4) 50 000  < 100 000 EUR,34.18,72.7,37.0
2012,(IT) Italy,(281) Marche,(5) 100 000  < 500 000 EUR,54.79,208.1,61.36
2012,(IT) Italy,(302) Campania,(1) 2 000  < 8 000 EUR,2.41,6.2,3.92
2012,(IT) Italy,(302) Campania,(2) 8 000  < 25 000 EUR,3.83,16.2,6.64
2012,(IT) Italy,(302) Campania,(3) 25 000  < 50 000 EUR,6.21,36.9,11.91
2012,(IT) Italy,(302) Campania,(4) 50 000  < 100 000 EUR,7.79,70.60000000000001,15.08
2012,(IT) Italy,(302) Campania,(5) 100 000  < 500 000 EUR,17.51,209.6,31.11
2012,(IT) Italy,(302) Campania,(6) >= 500 000 EUR,31.53,1543.4,62.0
2012,(IT) Italy,(303) Calabria,(1) 2 000  < 8 000 EUR,1.95,6.300000000000002,3.94
2012,(IT) Italy,(303) Calabria,(2) 8 000  < 25 000 EUR,2.72,15.5,6.02
2012,(IT) Italy,(303) Calabria,(3) 25 000  < 50 000 EUR,4.0,34.3,9.41
2012,(IT) Italy,(303) Calabria,(4) 50 000  < 100 000 EUR,10.7,67.4,20.74
2012,(IT) Italy,(303) Calabria,(5) 100 000  < 500 000 EUR,17.77,139.8,41.78
2012,(IT) Italy,(301) Molise,(1) 2 000  < 8 000 EUR,6.55,6.300000000000002,7.72
2012,(IT) Italy,(301) Molise,(2) 8 000  < 25 000 EUR,14.87,16.1,16.84
2012,(IT) Italy,(301) Molise,(3) 25 000  < 50 000 EUR,25.91,35.5,28.31
2012,(IT) Italy,(301) Molise,(4) 50 000  < 100 000 EUR,30.55,76.2,35.11
2012,(IT) Italy,(301) Molise,(5) 100 000  < 500 000 EUR,31.91,211.0,41.01
2012,(IT) Italy,(292) Abruzzo,(2) 8 000  < 25 000 EUR,5.4,16.0,7.29
2012,(IT) Italy,(292) Abruzzo,(3) 25 000  < 50 000 EUR,6.05,36.6,9.6
2012,(IT) Italy,(292) Abruzzo,(4) 50 000  < 100 000 EUR,11.27,70.4,16.74
2012,(IT) Italy,(292) Abruzzo,(5) 100 000  < 500 000 EUR,35.09,204.6,46.71
2012,(IT) Italy,(292) Abruzzo,(6) >= 500 000 EUR,42.69,1677.0,46.02
2012,(IT) Italy,(320) Sicilia,(1) 2 000  < 8 000 EUR,3.45,6.1,5.51
2012,(IT) Italy,(320) Sicilia,(2) 8 000  < 25 000 EUR,5.3,15.7,8.65
2012,(IT) Italy,(320) Sicilia,(3) 25 000  < 50 000 EUR,9.3,36.6,18.24
2012,(IT) Italy,(320) Sicilia,(4) 50 000  < 100 000 EUR,12.92,69.2,26.9
2012,(IT) Italy,(320) Sicilia,(5) 100 000  < 500 000 EUR,28.02,208.3,56.92
2012,(IT) Italy,(320) Sicilia,(6) >= 500 000 EUR,35.77,2012.4,104.36
2012,(IT) Italy,(312) Basilicata,(1) 2 000  < 8 000 EUR,6.19,6.5,9.38
2012,(IT) Italy,(312) Basilicata,(2) 8 000  < 25 000 EUR,13.61,17.2,17.05
2012,(IT) Italy,(312) Basilicata,(3) 25 000  < 50 000 EUR,21.99,35.3,32.13
2012,(IT) Italy,(312) Basilicata,(4) 50 000  < 100 000 EUR,36.91,68.0,56.25
2012,(IT) Italy,(312) Basilicata,(5) 100 000  < 500 000 EUR,60.42,193.0,109.22
2012,(IT) Italy,(330) Sardegna,(1) 2 000  < 8 000 EUR,3.54,6.1,5.74
2012,(IT) Italy,(330) Sardegna,(2) 8 000  < 25 000 EUR,8.42,15.5,16.13
2012,(IT) Italy,(330) Sardegna,(3) 25 000  < 50 000 EUR,12.23,36.5,32.24
2012,(IT) Italy,(330) Sardegna,(4) 50 000  < 100 000 EUR,24.5,75.60000000000001,56.17
2012,(IT) Italy,(330) Sardegna,(5) 100 000  < 500 000 EUR,57.68,174.9,95.17
2012,(IT) Italy,(311) Puglia,(1) 2 000  < 8 000 EUR,2.06,7.0,4.28
2012,(IT) Italy,(311) Puglia,(2) 8 000  < 25 000 EUR,4.5,16.8,8.120000000000001
2012,(IT) Italy,(311) Puglia,(3) 25 000  < 50 000 EUR,10.38,37.0,17.88
2012,(IT) Italy,(311) Puglia,(4) 50 000  < 100 000 EUR,16.93,70.4,27.25
2012,(IT) Italy,(311) Puglia,(5) 100 000  < 500 000 EUR,37.48,185.9,60.22
2013,(IT) Italy,(221) Valle d'Aosta,(2) 8 000  < 25 000 EUR,4.19,16.1,8.44
2013,(IT) Italy,(221) Valle d'Aosta,(3) 25 000  < 50 000 EUR,6.58,40.90000000000001,34.27
2013,(IT) Italy,(221) Valle d'Aosta,(4) 50 000  < 100 000 EUR,8.08,72.8,57.76
2013,(IT) Italy,(221) Valle d'Aosta,(5) 100 000  < 500 000 EUR,13.14,138.0,188.66
2013,(IT) Italy,(222) Piemonte,(1) 2 000  < 8 000 EUR,3.28,5.9,3.83
2013,(IT) Italy,(222) Piemonte,(2) 8 000  < 25 000 EUR,6.55,17.0,8.6
2013,(IT) Italy,(222) Piemonte,(3) 25 000  < 50 000 EUR,11.29,36.8,14.89
2013,(IT) Italy,(222) Piemonte,(4) 50 000  < 100 000 EUR,23.99,72.4,27.62
2013,(IT) Italy,(222) Piemonte,(5) 100 000  < 500 000 EUR,40.86,196.7,62.6
2013,(IT) Italy,(222) Piemonte,(6) >= 500 000 EUR,63.79,1203.3,69.97
2013,(IT) Italy,(241) Trentino,(2) 8 000  < 25 000 EUR,1.25,16.6,2.76
2013,(IT) Italy,(241) Trentino,(3) 25 000  < 50 000 EUR,1.11,35.2,3.74
2013,(IT) Italy,(241) Trentino,(4) 50 000  < 100 000 EUR,3.71,69.9,10.9
2013,(IT) Italy,(241) Trentino,(5) 100 000  < 500 000 EUR,10.48,147.5,31.37
2013,(IT) Italy,(243) Veneto,(1) 2 000  < 8 000 EUR,4.69,6.9,4.78
2013,(IT) Italy,(243) Veneto,(2) 8 000  < 25 000 EUR,6.78,16.0,7.16
2013,(IT) Italy,(243) Veneto,(3) 25 000  < 50 000 EUR,9.59,36.8,11.33
2013,(IT) Italy,(243) Veneto,(4) 50 000  < 100 000 EUR,10.57,72.4,14.14
2013,(IT) Italy,(243) Veneto,(5) 100 000  < 500 000 EUR,24.57,218.0,33.79
2013,(IT) Italy,(243) Veneto,(6) >= 500 000 EUR,55.2,1651.1,66.49
2013,(IT) Italy,(242) Alto Adige,(2) 8 000  < 25 000 EUR,5.16,19.0,5.81
2013,(IT) Italy,(242) Alto Adige,(3) 25 000  < 50 000 EUR,4.600000000000001,37.3,7.02
2013,(IT) Italy,(242) Alto Adige,(4) 50 000  < 100 000 EUR,11.34,71.2,14.27
2013,(IT) Italy,(242) Alto Adige,(5) 100 000  < 500 000 EUR,11.44,150.4,16.64
2013,(IT) Italy,(230) Lombardia,(2) 8 000  < 25 000 EUR,8.06,17.7,8.33
2013,(IT) Italy,(230) Lombardia,(3) 25 000  < 50 000 EUR,12.53,36.4,13.7
2013,(IT) Italy,(230) Lombardia,(4) 50 000  < 100 000 EUR,20.93,73.4,29.72
2013,(IT) Italy,(230) Lombardia,(5) 100 000  < 500 000 EUR,37.0,230.3,45.44
2013,(IT) Italy,(230) Lombardia,(6) >= 500 000 EUR,81.54,2176.1,82.13
2013,(IT) Italy,(260) EmiliaRomagna,(1) 2 000  < 8 000 EUR,4.1,5.600000000000001,4.17
2013,(IT) Italy,(260) Emilia-Romagna,(2) 8 000  < 25 000 EUR,7.18,16.0,7.89
2013,(IT) Italy,(260) Emilia-Romagna,(3) 25 000  < 50 000 EUR,13.33,36.4,14.78
2013,(IT) Italy,(260) Emilia-Romagna,(4) 50 000  < 100 000 EUR,16.92,75.0,20.89
2013,(IT) Italy,(260) Emilia-Romagna,(5) 100 000  < 500 000 EUR,39.42,216.4,47.16
2013,(IT) Italy,(260) Emilia-Romagna,(6) >= 500 000 EUR,114.23,1854.8,128.92
2013,(IT) Italy,(270) Toscana,(1) 2 000  < 8 000 EUR,5.76,7.0,7.4
2013,(IT) Italy,(270) Toscana,(2) 8 000  < 25 000 EUR,9.43,15.6,11.71
2013,(IT) Italy,(270) Toscana,(3) 25 000  < 50 000 EUR,17.84,36.2,22.01
2013,(IT) Italy,(270) Toscana,(4) 50 000  < 100 000 EUR,24.42,69.60000000000001,31.16
2013,(IT) Italy,(270) Toscana,(5) 100 000  < 500 000 EUR,40.69,213.2,53.89
2013,(IT) Italy,(270) Toscana,(6) >= 500 000 EUR,61.59,905.5,117.93
2013,(IT) Italy,(244) FriuliVenezia Giulia,(1) 2 000  < 8 000 EUR,3.61,6.0,3.91
2013,(IT) Italy,(244) Friuli-Venezia Giulia,(2) 8 000  < 25 000 EUR,7.41,16.0,7.8
2013,(IT) Italy,(244) Friuli-Venezia Giulia,(3) 25 000  < 50 000 EUR,12.24,37.7,13.42
2013,(IT) Italy,(244) Friuli-Venezia Giulia,(4) 50 000  < 100 000 EUR,18.17,73.0,21.27
2013,(IT) Italy,(244) Friuli-Venezia Giulia,(5) 100 000  < 500 000 EUR,37.4,208.0,44.05
2013,(IT) Italy,(244) Friuli-Venezia Giulia,(6) >= 500 000 EUR,38.28,1767.9,65.84
2013,(IT) Italy,(250) Liguria,(1) 2 000  < 8 000 EUR,1.23,6.300000000000002,2.63
2013,(IT) Italy,(250) Liguria,(2) 8 000  < 25 000 EUR,5.45,14.2,6.51
2013,(IT) Italy,(250) Liguria,(3) 25 000  < 50 000 EUR,4.11,34.4,4.83
2013,(IT) Italy,(250) Liguria,(4) 50 000  < 100 000 EUR,4.21,70.8,5.21
2013,(IT) Italy,(250) Liguria,(5) 100 000  < 500 000 EUR,8.61,165.0,9.15
2013,(IT) Italy,(282) Umbria,(1) 2 000  < 8 000 EUR,4.79,6.6,6.69
2013,(IT) Italy,(282) Umbria,(2) 8 000  < 25 000 EUR,9.72,15.7,12.44
2013,(IT) Italy,(282) Umbria,(3) 25 000  < 50 000 EUR,21.03,34.8,25.19
2013,(IT) Italy,(282) Umbria,(4) 50 000  < 100 000 EUR,35.45,70.10000000000001,42.64
2013,(IT) Italy,(282) Umbria,(5) 100 000  < 500 000 EUR,63.85,201.9,74.74
2013,(IT) Italy,(282) Umbria,(6) >= 500 000 EUR,142.11,3097.8,171.57
2013,(IT) Italy,(291) Lazio,(1) 2 000  < 8 000 EUR,1.93,6.1,2.97
2013,(IT) Italy,(291) Lazio,(2) 8 000  < 25 000 EUR,4.3,16.1,6.69
2013,(IT) Italy,(291) Lazio,(3) 25 000  < 50 000 EUR,8.950000000000001,36.9,12.76
2013,(IT) Italy,(291) Lazio,(4) 50 000  < 100 000 EUR,17.24,73.2,25.43
2013,(IT) Italy,(291) Lazio,(5) 100 000  < 500 000 EUR,32.86,213.5,42.8
2013,(IT) Italy,(291) Lazio,(6) >= 500 000 EUR,52.71,957.2,118.91
2013,(IT) Italy,(281) Marche,(1) 2 000  < 8 000 EUR,6.46,6.5,6.83
2013,(IT) Italy,(281) Marche,(2) 8 000  < 25 000 EUR,10.52,15.1,11.43
2013,(IT) Italy,(281) Marche,(3) 25 000  < 50 000 EUR,25.78,35.3,26.62
2013,(IT) Italy,(281) Marche,(4) 50 000  < 100 000 EUR,33.8,72.2,36.51
2013,(IT) Italy,(281) Marche,(5) 100 000  < 500 000 EUR,58.47,192.0,63.43
2013,(IT) Italy,(281) Marche,(6) >= 500 000 EUR,102.78,1399.2,120.43
2013,(IT) Italy,(302) Campania,(1) 2 000  < 8 000 EUR,2.56,6.2,3.98
2013,(IT) Italy,(302) Campania,(2) 8 000  < 25 000 EUR,3.41,16.2,6.4
2013,(IT) Italy,(302) Campania,(3) 25 000  < 50 000 EUR,6.36,37.3,11.77
2013,(IT) Italy,(302) Campania,(4) 50 000  < 100 000 EUR,8.69,71.3,15.67
2013,(IT) Italy,(302) Campania,(5) 100 000  < 500 000 EUR,18.15,210.7,28.88
2013,(IT) Italy,(302) Campania,(6) >= 500 000 EUR,60.14,2040.4,94.86
2013,(IT) Italy,(303) Calabria,(1) 2 000  < 8 000 EUR,2.02,6.4,3.84
2013,(IT) Italy,(303) Calabria,(2) 8 000  < 25 000 EUR,2.67,16.0,6.16
2013,(IT) Italy,(303) Calabria,(3) 25 000  < 50 000 EUR,5.71,34.6,11.85
2013,(IT) Italy,(303) Calabria,(4) 50 000  < 100 000 EUR,6.51,63.8,15.99
2013,(IT) Italy,(303) Calabria,(5) 100 000  < 500 000 EUR,16.12,139.3,39.48
2013,(IT) Italy,(301) Molise,(1) 2 000  < 8 000 EUR,6.24,6.1,7.31
2013,(IT) Italy,(301) Molise,(2) 8 000  < 25 000 EUR,14.89,16.1,17.03
2013,(IT) Italy,(301) Molise,(3) 25 000  < 50 000 EUR,22.3,34.2,25.12
2013,(IT) Italy,(301) Molise,(4) 50 000  < 100 000 EUR,30.95,72.10000000000001,36.08
2013,(IT) Italy,(301) Molise,(5) 100 000  < 500 000 EUR,34.88,175.6,43.37
2013,(IT) Italy,(301) Molise,(6) >= 500 000 EUR,13.03,1025.3,14.64
2013,(IT) Italy,(292) Abruzzo,(2) 8 000  < 25 000 EUR,4.67,16.4,7.13
2013,(IT) Italy,(292) Abruzzo,(3) 25 000  < 50 000 EUR,4.82,36.7,8.52
2013,(IT) Italy,(292) Abruzzo,(4) 50 000  < 100 000 EUR,11.42,70.5,16.61
2013,(IT) Italy,(292) Abruzzo,(5) 100 000  < 500 000 EUR,29.79,188.1,45.0
2013,(IT) Italy,(292) Abruzzo,(6) >= 500 000 EUR,39.16,1357.0,42.56
2013,(IT) Italy,(320) Sicilia,(1) 2 000  < 8 000 EUR,7.92,6.0,11.36
2013,(IT) Italy,(320) Sicilia,(2) 8 000  < 25 000 EUR,4.58,15.7,8.46
2013,(IT) Italy,(320) Sicilia,(3) 25 000  < 50 000 EUR,8.19,36.0,16.59
2013,(IT) Italy,(320) Sicilia,(4) 50 000  < 100 000 EUR,13.72,71.10000000000001,29.81
2013,(IT) Italy,(320) Sicilia,(5) 100 000  < 500 000 EUR,28.5,206.4,62.02
2013,(IT) Italy,(320) Sicilia,(6) >= 500 000 EUR,49.05,2039.6,123.46
2013,(IT) Italy,(312) Basilicata,(1) 2 000  < 8 000 EUR,8.21,6.2,10.11
2013,(IT) Italy,(312) Basilicata,(2) 8 000  < 25 000 EUR,12.37,16.9,16.59
2013,(IT) Italy,(312) Basilicata,(3) 25 000  < 50 000 EUR,24.89,36.2,34.88
2013,(IT) Italy,(312) Basilicata,(4) 50 000  < 100 000 EUR,40.84,68.7,63.41
2013,(IT) Italy,(312) Basilicata,(5) 100 000  < 500 000 EUR,54.64,209.5,104.33
2013,(IT) Italy,(330) Sardegna,(1) 2 000  < 8 000 EUR,2.82,6.300000000000002,4.06
2013,(IT) Italy,(330) Sardegna,(2) 8 000  < 25 000 EUR,8.97,16.4,16.94
2013,(IT) Italy,(330) Sardegna,(3) 25 000  < 50 000 EUR,11.21,36.9,29.6
2013,(IT) Italy,(330) Sardegna,(4) 50 000  < 100 000 EUR,21.01,74.10000000000001,50.65
2013,(IT) Italy,(330) Sardegna,(5) 100 000  < 500 000 EUR,50.93,171.8,89.87
2013,(IT) Italy,(311) Puglia,(1) 2 000  < 8 000 EUR,4.350000000000001,6.7,6.29
2013,(IT) Italy,(311) Puglia,(2) 8 000  < 25 000 EUR,4.68,17.2,8.52
2013,(IT) Italy,(311) Puglia,(3) 25 000  < 50 000 EUR,8.83,36.2,16.09
